payout_id,influencer_id,basis,rate,orders,total_payout
p_out_581,inf_004,Order,0.08,1,304.0
p_out_582,inf_004,Order,0.08,1,72.0
p_out_583,inf_004,Order,0.08,1,304.0
p_out_584,inf_004,Order,0.08,1,304.0
p_out_585,inf_004,Order,0.08,1,72.0
p_out_586,inf_004,Order,0.08,1,304.0
p_out_587,inf_004,Order,0.08,1,96.0
p_out_588,inf_004,Order,0.08,1,304.0
p_out_589,inf_004,Order,0.08,1,96.0
p_out_590,inf_004,Order,0.08,1,304.0
p_out_591,inf_004,Order,0.08,1,304.0
p_out_592,inf_004,Order,0.08,1,72.0
p_out_593,inf_004,Order,0.08,1,96.0
p_out_594,inf_004,Order,0.08,1,96.0
p_out_595,inf_004,Order,0.08,1,304.0
p_out_596,inf_004,Order,0.08,1,72.0
p_out_597,inf_004,Order,0.08,1,304.0
p_out_598,inf_004,Order,0.08,1,72.0
p_out_599,inf_004,Order,0.08,1,304.0
p_out_600,inf_004,Order,0.08,1,96.0
p_out_601,inf_004,Order,0.08,1,304.0
p_out_602,inf_004,Order,0.08,1,72.0
p_out_603,inf_004,Order,0.08,1,120.0
p_out_604,inf_004,Order,0.08,1,96.0
p_out_605,inf_004,Order,0.08,1,96.0
p_out_606,inf_004,Order,0.08,1,304.0
p_out_607,inf_004,Order,0.08,1,304.0
p_out_608,inf_004,Order,0.08,1,304.0
p_out_609,inf_004,Order,0.08,1,96.0
p_out_610,inf_004,Order,0.08,1,120.0
p_out_611,inf_004,Order,0.08,1,96.0
p_out_612,inf_004,Order,0.08,1,96.0
p_out_613,inf_004,Order,0.08,1,96.0
p_out_614,inf_004,Order,0.08,1,304.0
p_out_615,inf_004,Order,0.08,1,72.0
p_out_616,inf_004,Order,0.08,1,72.0
p_out_617,inf_004,Order,0.08,1,304.0
p_out_618,inf_004,Order,0.08,1,96.0
p_out_619,inf_004,Order,0.08,1,96.0
p_out_620,inf_004,Order,0.08,1,96.0
p_out_621,inf_004,Order,0.08,1,96.0
p_out_622,inf_004,Order,0.08,1,304.0
p_out_623,inf_004,Order,0.08,1,120.0
p_out_624,inf_004,Order,0.08,1,304.0
p_out_625,inf_004,Order,0.08,1,96.0
p_out_626,inf_004,Order,0.08,1,120.0
p_out_627,inf_004,Order,0.08,1,72.0
p_out_628,inf_004,Order,0.08,1,72.0
p_out_629,inf_004,Order,0.08,1,72.0
p_out_630,inf_004,Order,0.08,1,72.0
p_out_631,inf_004,Order,0.08,1,72.0
p_out_632,inf_004,Order,0.08,1,120.0
p_out_633,inf_004,Order,0.08,1,96.0
p_out_634,inf_004,Order,0.08,1,72.0
p_out_635,inf_004,Order,0.08,1,72.0
p_out_636,inf_004,Order,0.08,1,96.0
p_out_637,inf_004,Order,0.08,1,304.0
p_out_638,inf_004,Order,0.08,1,120.0
p_out_639,inf_004,Order,0.08,1,120.0
p_out_640,inf_004,Order,0.08,1,72.0
p_out_641,inf_004,Order,0.08,1,304.0
p_out_642,inf_004,Order,0.08,1,72.0
p_out_643,inf_004,Order,0.08,1,120.0
p_out_644,inf_004,Order,0.08,1,120.0
p_out_645,inf_004,Order,0.08,1,304.0
p_out_646,inf_004,Order,0.08,1,304.0
p_out_647,inf_004,Order,0.08,1,96.0
p_out_648,inf_004,Order,0.08,1,72.0
p_out_649,inf_004,Order,0.08,1,96.0
p_out_650,inf_004,Order,0.08,1,96.0
p_out_651,inf_004,Order,0.08,1,304.0
p_out_652,inf_004,Order,0.08,1,120.0
p_out_653,inf_004,Order,0.08,1,304.0
p_out_654,inf_004,Order,0.08,1,96.0
p_out_655,inf_004,Order,0.08,1,72.0
p_out_656,inf_004,Order,0.08,1,120.0
p_out_657,inf_004,Order,0.08,1,72.0
p_out_658,inf_004,Order,0.08,1,304.0
p_out_659,inf_004,Order,0.08,1,120.0
p_out_660,inf_004,Order,0.08,1,304.0
p_out_661,inf_004,Order,0.08,1,96.0
p_out_662,inf_004,Order,0.08,1,304.0
p_out_663,inf_004,Order,0.08,1,96.0
p_out_664,inf_004,Order,0.08,1,72.0
p_out_665,inf_004,Order,0.08,1,72.0
p_out_666,inf_004,Order,0.08,1,96.0
p_out_667,inf_004,Order,0.08,1,120.0
p_out_668,inf_004,Order,0.08,1,72.0
p_out_669,inf_004,Order,0.08,1,72.0
p_out_670,inf_004,Order,0.08,1,72.0
p_out_671,inf_004,Order,0.08,1,304.0
p_out_672,inf_004,Order,0.08,1,72.0
p_out_673,inf_004,Order,0.08,1,120.0
p_out_674,inf_004,Order,0.08,1,96.0
p_out_675,inf_004,Order,0.08,1,304.0
p_out_676,inf_004,Order,0.08,1,304.0
p_out_677,inf_004,Order,0.08,1,120.0
p_out_678,inf_004,Order,0.08,1,96.0
p_out_679,inf_004,Order,0.08,1,72.0
p_out_680,inf_004,Order,0.08,1,72.0
p_out_681,inf_004,Order,0.08,1,72.0
p_out_682,inf_004,Order,0.08,1,96.0
p_out_683,inf_004,Order,0.08,1,96.0
p_out_684,inf_004,Order,0.08,1,96.0
p_out_685,inf_004,Order,0.08,1,120.0
p_out_686,inf_004,Order,0.08,1,72.0
p_out_687,inf_005,Order,0.08,1,36.0
p_out_688,inf_005,Order,0.08,1,28.0
p_out_689,inf_005,Order,0.08,1,72.0
p_out_690,inf_005,Order,0.08,1,36.0
p_out_691,inf_005,Order,0.08,1,28.0
p_out_692,inf_005,Order,0.08,1,72.0
p_out_693,inf_005,Order,0.08,1,36.0
p_out_694,inf_005,Order,0.08,1,36.0
p_out_695,inf_005,Order,0.08,1,72.0
p_out_696,inf_005,Order,0.08,1,72.0
p_out_697,inf_005,Order,0.08,1,28.0
p_out_698,inf_005,Order,0.08,1,36.0
p_out_699,inf_005,Order,0.08,1,36.0
p_out_700,inf_005,Order,0.08,1,36.0
p_out_701,inf_005,Order,0.08,1,72.0
p_out_702,inf_005,Order,0.08,1,36.0
p_out_703,inf_005,Order,0.08,1,36.0
p_out_704,inf_005,Order,0.08,1,36.0
p_out_705,inf_005,Order,0.08,1,28.0
p_out_706,inf_005,Order,0.08,1,36.0
p_out_707,inf_005,Order,0.08,1,28.0
p_out_708,inf_005,Order,0.08,1,28.0
p_out_709,inf_005,Order,0.08,1,28.0
p_out_710,inf_005,Order,0.08,1,72.0
p_out_711,inf_005,Order,0.08,1,72.0
p_out_712,inf_005,Order,0.08,1,36.0
p_out_713,inf_005,Order,0.08,1,72.0
p_out_714,inf_005,Order,0.08,1,72.0
p_out_715,inf_005,Order,0.08,1,72.0
p_out_716,inf_005,Order,0.08,1,28.0
p_out_717,inf_005,Order,0.08,1,72.0
p_out_718,inf_005,Order,0.08,1,36.0
p_out_719,inf_005,Order,0.08,1,28.0
p_out_720,inf_005,Order,0.08,1,36.0
p_out_721,inf_005,Order,0.08,1,36.0
p_out_722,inf_005,Order,0.08,1,28.0
p_out_723,inf_005,Order,0.08,1,28.0
p_out_724,inf_005,Order,0.08,1,28.0
p_out_725,inf_005,Order,0.08,1,36.0
p_out_726,inf_005,Order,0.08,1,72.0
p_out_727,inf_005,Order,0.08,1,72.0
p_out_728,inf_005,Order,0.08,1,72.0
p_out_729,inf_005,Order,0.08,1,72.0
p_out_730,inf_005,Order,0.08,1,36.0
p_out_731,inf_005,Order,0.08,1,28.0
p_out_732,inf_005,Order,0.08,1,28.0
p_out_733,inf_005,Order,0.08,1,36.0
p_out_734,inf_005,Order,0.08,1,72.0
p_out_735,inf_005,Order,0.08,1,36.0
p_out_736,inf_005,Order,0.08,1,72.0
p_out_737,inf_005,Order,0.08,1,28.0
p_out_738,inf_005,Order,0.08,1,36.0
p_out_739,inf_005,Order,0.08,1,36.0
p_out_740,inf_005,Order,0.08,1,28.0
p_out_741,inf_005,Order,0.08,1,36.0
p_out_742,inf_005,Order,0.08,1,72.0
p_out_743,inf_005,Order,0.08,1,28.0
p_out_744,inf_005,Order,0.08,1,28.0
p_out_745,inf_005,Order,0.08,1,36.0
p_out_746,inf_005,Order,0.08,1,28.0
p_out_747,inf_005,Order,0.08,1,28.0
p_out_748,inf_005,Order,0.08,1,28.0
p_out_749,inf_005,Order,0.08,1,36.0
p_out_750,inf_005,Order,0.08,1,72.0
p_out_751,inf_005,Order,0.08,1,36.0
p_out_752,inf_005,Order,0.08,1,28.0
p_out_753,inf_005,Order,0.08,1,36.0
p_out_754,inf_005,Order,0.08,1,28.0
p_out_755,inf_005,Order,0.08,1,28.0
p_out_756,inf_005,Order,0.08,1,36.0
p_out_757,inf_005,Order,0.08,1,72.0
p_out_758,inf_005,Order,0.08,1,28.0
p_out_759,inf_005,Order,0.08,1,28.0
p_out_760,inf_005,Order,0.08,1,72.0
p_out_761,inf_005,Order,0.08,1,28.0
p_out_762,inf_005,Order,0.08,1,72.0
p_out_763,inf_005,Order,0.08,1,36.0
p_out_764,inf_005,Order,0.08,1,28.0
p_out_765,inf_005,Order,0.08,1,72.0
p_out_766,inf_005,Order,0.08,1,72.0
p_out_767,inf_005,Order,0.08,1,36.0
p_out_768,inf_005,Order,0.08,1,36.0
p_out_769,inf_005,Order,0.08,1,72.0
p_out_770,inf_005,Order,0.08,1,28.0
p_out_771,inf_005,Order,0.08,1,72.0
p_out_772,inf_005,Order,0.08,1,72.0
p_out_773,inf_005,Order,0.08,1,36.0
p_out_774,inf_005,Order,0.08,1,72.0
p_out_775,inf_005,Order,0.08,1,36.0
p_out_776,inf_005,Order,0.08,1,36.0
p_out_777,inf_005,Order,0.08,1,36.0
p_out_778,inf_005,Order,0.08,1,36.0
p_out_779,inf_005,Order,0.08,1,72.0
p_out_780,inf_005,Order,0.08,1,36.0
p_out_781,inf_005,Order,0.08,1,72.0
p_out_782,inf_005,Order,0.08,1,36.0
p_out_783,inf_005,Order,0.08,1,36.0
p_out_784,inf_005,Order,0.08,1,28.0
p_out_785,inf_005,Order,0.08,1,36.0
p_out_786,inf_005,Order,0.08,1,72.0
p_out_787,inf_005,Order,0.08,1,36.0
p_out_788,inf_005,Order,0.08,1,72.0
p_out_789,inf_005,Order,0.08,1,28.0
p_out_790,inf_005,Order,0.08,1,36.0
p_out_791,inf_005,Order,0.08,1,28.0
p_out_792,inf_005,Order,0.08,1,36.0
p_out_793,inf_005,Order,0.08,1,28.0
p_out_794,inf_005,Order,0.08,1,28.0
p_out_795,inf_005,Order,0.08,1,36.0
p_out_796,inf_005,Order,0.08,1,36.0
p_out_797,inf_005,Order,0.08,1,36.0
p_out_798,inf_005,Order,0.08,1,28.0
p_out_799,inf_005,Order,0.08,1,36.0
p_out_800,inf_005,Order,0.08,1,28.0
p_out_801,inf_005,Order,0.08,1,28.0
p_out_802,inf_005,Order,0.08,1,28.0
p_out_803,inf_005,Order,0.08,1,28.0
p_out_804,inf_005,Order,0.08,1,72.0
p_out_805,inf_005,Order,0.08,1,36.0
p_out_806,inf_005,Order,0.08,1,72.0
p_out_807,inf_005,Order,0.08,1,28.0
p_out_808,inf_005,Order,0.08,1,36.0
p_out_809,inf_005,Order,0.08,1,72.0
p_out_810,inf_005,Order,0.08,1,28.0
p_out_811,inf_005,Order,0.08,1,28.0
p_out_812,inf_005,Order,0.08,1,28.0
p_out_813,inf_005,Order,0.08,1,28.0
p_out_814,inf_005,Order,0.08,1,36.0
p_out_815,inf_005,Order,0.08,1,36.0
p_out_816,inf_005,Order,0.08,1,72.0
p_out_817,inf_005,Order,0.08,1,36.0
p_out_818,inf_005,Order,0.08,1,28.0
p_out_819,inf_005,Order,0.08,1,36.0
p_out_820,inf_005,Order,0.08,1,72.0
p_out_821,inf_005,Order,0.08,1,72.0
p_out_822,inf_005,Order,0.08,1,72.0
p_out_823,inf_005,Order,0.08,1,36.0
p_out_824,inf_005,Order,0.08,1,72.0
p_out_825,inf_005,Order,0.08,1,36.0
p_out_826,inf_005,Order,0.08,1,28.0
p_out_827,inf_005,Order,0.08,1,28.0
p_out_828,inf_005,Order,0.08,1,28.0
p_out_829,inf_005,Order,0.08,1,36.0
p_out_830,inf_005,Order,0.08,1,28.0
p_out_831,inf_005,Order,0.08,1,36.0
p_out_832,inf_005,Order,0.08,1,72.0
p_out_833,inf_005,Order,0.08,1,28.0
p_out_834,inf_005,Order,0.08,1,36.0
p_out_835,inf_005,Order,0.08,1,72.0
p_out_836,inf_005,Order,0.08,1,28.0
p_out_837,inf_005,Order,0.08,1,36.0
p_out_838,inf_005,Order,0.08,1,72.0
p_out_839,inf_005,Order,0.08,1,28.0
p_out_840,inf_005,Order,0.08,1,72.0
p_out_841,inf_005,Order,0.08,1,28.0
p_out_842,inf_005,Order,0.08,1,72.0
p_out_843,inf_005,Order,0.08,1,28.0
p_out_844,inf_005,Order,0.08,1,72.0
p_out_845,inf_005,Order,0.08,1,72.0
p_out_846,inf_005,Order,0.08,1,28.0
p_out_847,inf_005,Order,0.08,1,28.0
p_out_848,inf_005,Order,0.08,1,28.0
p_out_849,inf_005,Order,0.08,1,36.0
p_out_850,inf_005,Order,0.08,1,28.0
p_out_851,inf_005,Order,0.08,1,36.0
p_out_852,inf_005,Order,0.08,1,36.0
p_out_853,inf_005,Order,0.08,1,36.0
p_out_854,inf_005,Order,0.08,1,36.0
p_out_855,inf_005,Order,0.08,1,72.0
p_out_856,inf_005,Order,0.08,1,36.0
p_out_857,inf_005,Order,0.08,1,72.0
p_out_858,inf_005,Order,0.08,1,36.0
p_out_859,inf_005,Order,0.08,1,72.0
p_out_860,inf_005,Order,0.08,1,36.0
p_out_861,inf_005,Order,0.08,1,36.0
p_out_862,inf_005,Order,0.08,1,36.0
p_out_863,inf_005,Order,0.08,1,72.0
p_out_864,inf_005,Order,0.08,1,28.0
p_out_865,inf_005,Order,0.08,1,28.0
p_out_866,inf_005,Order,0.08,1,36.0
p_out_867,inf_005,Order,0.08,1,72.0
p_out_868,inf_005,Order,0.08,1,36.0
p_out_869,inf_005,Order,0.08,1,72.0
p_out_870,inf_005,Order,0.08,1,28.0
p_out_871,inf_005,Order,0.08,1,28.0
p_out_872,inf_005,Order,0.08,1,36.0
p_out_873,inf_005,Order,0.08,1,72.0
p_out_874,inf_005,Order,0.08,1,72.0
p_out_875,inf_005,Order,0.08,1,28.0
p_out_876,inf_005,Order,0.08,1,72.0
p_out_877,inf_005,Order,0.08,1,28.0
p_out_878,inf_005,Order,0.08,1,72.0
p_out_879,inf_005,Order,0.08,1,72.0
p_out_880,inf_005,Order,0.08,1,36.0
p_out_881,inf_005,Order,0.08,1,28.0
p_out_882,inf_005,Order,0.08,1,28.0
p_out_883,inf_005,Order,0.08,1,36.0
p_out_884,inf_005,Order,0.08,1,72.0
p_out_885,inf_005,Order,0.08,1,28.0
p_out_886,inf_005,Order,0.08,1,72.0
p_out_887,inf_005,Order,0.08,1,72.0
p_out_888,inf_005,Order,0.08,1,28.0
p_out_889,inf_005,Order,0.08,1,72.0
p_out_890,inf_005,Order,0.08,1,36.0
p_out_891,inf_005,Order,0.08,1,72.0
p_out_892,inf_005,Order,0.08,1,36.0
p_out_893,inf_005,Order,0.08,1,28.0
p_out_894,inf_005,Order,0.08,1,28.0
p_out_895,inf_005,Order,0.08,1,28.0
p_out_896,inf_005,Order,0.08,1,36.0
p_out_897,inf_005,Order,0.08,1,28.0
p_out_898,inf_005,Order,0.08,1,36.0
p_out_899,inf_005,Order,0.08,1,28.0
p_out_900,inf_005,Order,0.08,1,72.0
p_out_901,inf_005,Order,0.08,1,36.0
p_out_902,inf_005,Order,0.08,1,72.0
p_out_903,inf_005,Order,0.08,1,36.0
p_out_904,inf_005,Order,0.08,1,36.0
p_out_905,inf_005,Order,0.08,1,72.0
p_out_906,inf_005,Order,0.08,1,28.0
p_out_907,inf_005,Order,0.08,1,36.0
p_out_908,inf_005,Order,0.08,1,28.0
p_out_909,inf_005,Order,0.08,1,36.0
p_out_910,inf_005,Order,0.08,1,72.0
p_out_911,inf_005,Order,0.08,1,36.0
p_out_912,inf_005,Order,0.08,1,72.0
p_out_913,inf_005,Order,0.08,1,28.0
p_out_914,inf_005,Order,0.08,1,36.0
p_out_915,inf_005,Order,0.08,1,36.0
p_out_916,inf_005,Order,0.08,1,36.0
p_out_917,inf_005,Order,0.08,1,28.0
p_out_918,inf_005,Order,0.08,1,72.0
p_out_919,inf_005,Order,0.08,1,28.0
p_out_920,inf_005,Order,0.08,1,36.0
p_out_921,inf_005,Order,0.08,1,36.0
p_out_922,inf_005,Order,0.08,1,36.0
p_out_923,inf_005,Order,0.08,1,28.0
p_out_924,inf_005,Order,0.08,1,36.0
p_out_925,inf_005,Order,0.08,1,28.0
p_out_926,inf_005,Order,0.08,1,28.0
p_out_927,inf_005,Order,0.08,1,72.0
p_out_928,inf_005,Order,0.08,1,28.0
p_out_929,inf_005,Order,0.08,1,36.0
p_out_930,inf_005,Order,0.08,1,72.0
p_out_931,inf_005,Order,0.08,1,36.0
p_out_932,inf_005,Order,0.08,1,36.0
p_out_933,inf_005,Order,0.08,1,28.0
p_out_934,inf_005,Order,0.08,1,36.0
p_out_935,inf_005,Order,0.08,1,28.0
p_out_936,inf_005,Order,0.08,1,36.0
p_out_937,inf_005,Order,0.08,1,72.0
p_out_938,inf_005,Order,0.08,1,72.0
p_out_939,inf_005,Order,0.08,1,36.0
p_out_940,inf_005,Order,0.08,1,72.0
p_out_941,inf_005,Order,0.08,1,36.0
p_out_942,inf_005,Order,0.08,1,36.0
p_out_943,inf_005,Order,0.08,1,28.0
p_out_944,inf_005,Order,0.08,1,28.0
p_out_945,inf_005,Order,0.08,1,28.0
p_out_946,inf_005,Order,0.08,1,72.0
p_out_947,inf_005,Order,0.08,1,36.0
p_out_948,inf_005,Order,0.08,1,36.0
p_out_949,inf_005,Order,0.08,1,72.0
p_out_950,inf_005,Order,0.08,1,28.0
p_out_951,inf_005,Order,0.08,1,36.0
p_out_952,inf_005,Order,0.08,1,28.0
p_out_953,inf_005,Order,0.08,1,72.0
p_out_954,inf_005,Order,0.08,1,28.0
p_out_955,inf_005,Order,0.08,1,72.0
p_out_956,inf_005,Order,0.08,1,36.0
p_out_957,inf_005,Order,0.08,1,28.0
p_out_958,inf_005,Order,0.08,1,36.0
p_out_959,inf_005,Order,0.08,1,28.0
p_out_960,inf_005,Order,0.08,1,36.0
p_out_961,inf_005,Order,0.08,1,28.0
p_out_962,inf_005,Order,0.08,1,28.0
p_out_963,inf_005,Order,0.08,1,72.0
p_out_964,inf_005,Order,0.08,1,36.0
p_out_965,inf_005,Order,0.08,1,28.0
p_out_966,inf_005,Order,0.08,1,72.0
p_out_967,inf_005,Order,0.08,1,28.0
p_out_968,inf_005,Order,0.08,1,36.0
p_out_969,inf_005,Order,0.08,1,36.0
p_out_970,inf_005,Order,0.08,1,28.0
p_out_971,inf_005,Order,0.08,1,28.0
p_out_972,inf_005,Order,0.08,1,36.0
p_out_973,inf_005,Order,0.08,1,36.0
p_out_974,inf_005,Order,0.08,1,36.0
p_out_975,inf_005,Order,0.08,1,36.0
p_out_976,inf_005,Order,0.08,1,28.0
p_out_977,inf_005,Order,0.08,1,28.0
p_out_978,inf_005,Order,0.08,1,72.0
p_out_979,inf_005,Order,0.08,1,72.0
p_out_980,inf_005,Order,0.08,1,72.0
p_out_981,inf_005,Order,0.08,1,28.0
p_out_982,inf_005,Order,0.08,1,28.0
p_out_983,inf_005,Order,0.08,1,72.0
p_out_984,inf_005,Order,0.08,1,36.0
p_out_985,inf_005,Order,0.08,1,72.0
p_out_986,inf_005,Order,0.08,1,72.0
p_out_987,inf_005,Order,0.08,1,72.0
p_out_988,inf_005,Order,0.08,1,36.0
p_out_989,inf_005,Order,0.08,1,36.0
p_out_990,inf_005,Order,0.08,1,36.0
p_out_991,inf_005,Order,0.08,1,36.0
p_out_992,inf_005,Order,0.08,1,72.0
p_out_993,inf_005,Order,0.08,1,72.0
p_out_994,inf_005,Order,0.08,1,72.0
p_out_995,inf_005,Order,0.08,1,28.0
p_out_996,inf_005,Order,0.08,1,72.0
p_out_997,inf_005,Order,0.08,1,36.0
p_out_998,inf_005,Order,0.08,1,72.0
p_out_999,inf_005,Order,0.08,1,72.0
p_out_1000,inf_005,Order,0.08,1,28.0
p_out_1001,inf_005,Order,0.08,1,72.0
p_out_1002,inf_005,Order,0.08,1,36.0
p_out_1003,inf_005,Order,0.08,1,36.0
p_out_1004,inf_005,Order,0.08,1,72.0
p_out_1005,inf_005,Order,0.08,1,72.0
p_out_1006,inf_005,Order,0.08,1,28.0
p_out_1007,inf_005,Order,0.08,1,72.0
p_out_1008,inf_005,Order,0.08,1,36.0
p_out_1009,inf_005,Order,0.08,1,72.0
p_out_1010,inf_005,Order,0.08,1,72.0
p_out_1011,inf_005,Order,0.08,1,28.0
p_out_1012,inf_005,Order,0.08,1,28.0
p_out_1013,inf_005,Order,0.08,1,36.0
p_out_1014,inf_005,Order,0.08,1,36.0
p_out_1015,inf_005,Order,0.08,1,28.0
p_out_1016,inf_005,Order,0.08,1,72.0
p_out_1017,inf_005,Order,0.08,1,36.0
p_out_1018,inf_005,Order,0.08,1,36.0
p_out_1019,inf_005,Order,0.08,1,36.0
p_out_1020,inf_005,Order,0.08,1,36.0
p_out_1021,inf_005,Order,0.08,1,36.0
p_out_1022,inf_005,Order,0.08,1,28.0
p_out_1023,inf_005,Order,0.08,1,28.0
p_out_1024,inf_005,Order,0.08,1,72.0
p_out_1025,inf_005,Order,0.08,1,72.0
p_out_1026,inf_005,Order,0.08,1,28.0
p_out_1027,inf_005,Order,0.08,1,28.0
p_out_1028,inf_005,Order,0.08,1,28.0
p_out_1029,inf_005,Order,0.08,1,28.0
p_out_1030,inf_005,Order,0.08,1,36.0
p_out_1031,inf_005,Order,0.08,1,72.0
p_out_1032,inf_005,Order,0.08,1,72.0
p_out_1033,inf_005,Order,0.08,1,72.0
p_out_1034,inf_005,Order,0.08,1,36.0
p_out_1035,inf_005,Order,0.08,1,36.0
p_out_1036,inf_005,Order,0.08,1,28.0
p_out_1037,inf_005,Order,0.08,1,72.0
p_out_1038,inf_005,Order,0.08,1,72.0
p_out_1039,inf_005,Order,0.08,1,72.0
p_out_1040,inf_005,Order,0.08,1,28.0
p_out_1041,inf_005,Order,0.08,1,28.0
p_out_1042,inf_005,Order,0.08,1,28.0
p_out_1043,inf_005,Order,0.08,1,72.0
p_out_1044,inf_005,Order,0.08,1,72.0
p_out_1045,inf_005,Order,0.08,1,72.0
p_out_1046,inf_005,Order,0.08,1,28.0
p_out_1047,inf_005,Order,0.08,1,28.0
p_out_1048,inf_005,Order,0.08,1,36.0
p_out_1049,inf_005,Order,0.08,1,28.0
p_out_1050,inf_005,Order,0.08,1,72.0
p_out_1051,inf_005,Order,0.08,1,36.0
p_out_1052,inf_005,Order,0.08,1,28.0
p_out_1053,inf_005,Order,0.08,1,72.0
p_out_1054,inf_005,Order,0.08,1,36.0
p_out_1055,inf_005,Order,0.08,1,72.0
p_out_1056,inf_005,Order,0.08,1,28.0
p_out_1057,inf_005,Order,0.08,1,36.0
p_out_1058,inf_005,Order,0.08,1,36.0
p_out_1059,inf_005,Order,0.08,1,28.0
p_out_1060,inf_005,Order,0.08,1,36.0
p_out_1061,inf_005,Order,0.08,1,72.0
p_out_1062,inf_005,Order,0.08,1,28.0
p_out_1063,inf_005,Order,0.08,1,36.0
p_out_1064,inf_005,Order,0.08,1,72.0
p_out_1065,inf_005,Order,0.08,1,36.0
p_out_1066,inf_005,Order,0.08,1,72.0
p_out_1067,inf_005,Order,0.08,1,36.0
p_out_1068,inf_005,Order,0.08,1,36.0
p_out_1069,inf_005,Order,0.08,1,72.0
p_out_1070,inf_005,Order,0.08,1,36.0
p_out_1071,inf_005,Order,0.08,1,28.0
p_out_1072,inf_005,Order,0.08,1,28.0
p_out_1073,inf_005,Order,0.08,1,72.0
p_out_1074,inf_005,Order,0.08,1,72.0
p_out_1075,inf_005,Order,0.08,1,28.0
p_out_1076,inf_005,Order,0.08,1,36.0
p_out_1077,inf_005,Order,0.08,1,28.0
p_out_1078,inf_005,Order,0.08,1,28.0
p_out_1079,inf_005,Order,0.08,1,28.0
p_out_1080,inf_005,Order,0.08,1,72.0
p_out_1081,inf_005,Order,0.08,1,36.0
p_out_1082,inf_005,Order,0.08,1,72.0
p_out_1083,inf_005,Order,0.08,1,72.0
p_out_1084,inf_005,Order,0.08,1,28.0
p_out_1085,inf_005,Order,0.08,1,36.0
p_out_1086,inf_005,Order,0.08,1,28.0
p_out_1087,inf_005,Order,0.08,1,36.0
p_out_1088,inf_005,Order,0.08,1,28.0
p_out_1089,inf_005,Order,0.08,1,36.0
p_out_1090,inf_005,Order,0.08,1,28.0
p_out_1091,inf_005,Order,0.08,1,36.0
p_out_1092,inf_005,Order,0.08,1,28.0
p_out_1093,inf_005,Order,0.08,1,72.0
p_out_1094,inf_005,Order,0.08,1,72.0
p_out_1095,inf_005,Order,0.08,1,72.0
p_out_1096,inf_005,Order,0.08,1,76.0
p_out_1097,inf_005,Order,0.08,1,76.0
p_out_1098,inf_005,Order,0.08,1,64.0
p_out_1099,inf_005,Order,0.08,1,64.0
p_out_1100,inf_005,Order,0.08,1,144.0
p_out_1101,inf_005,Order,0.08,1,52.0
p_out_1102,inf_005,Order,0.08,1,52.0
p_out_1103,inf_005,Order,0.08,1,52.0
p_out_1104,inf_005,Order,0.08,1,76.0
p_out_1105,inf_005,Order,0.08,1,76.0
p_out_1106,inf_005,Order,0.08,1,144.0
p_out_1107,inf_005,Order,0.08,1,76.0
p_out_1108,inf_005,Order,0.08,1,144.0
p_out_1109,inf_005,Order,0.08,1,144.0
p_out_1110,inf_005,Order,0.08,1,52.0
p_out_1111,inf_005,Order,0.08,1,52.0
p_out_1112,inf_005,Order,0.08,1,144.0
p_out_1113,inf_005,Order,0.08,1,52.0
p_out_1114,inf_005,Order,0.08,1,144.0
p_out_1115,inf_005,Order,0.08,1,76.0
p_out_1116,inf_005,Order,0.08,1,64.0
p_out_1117,inf_005,Order,0.08,1,64.0
p_out_1118,inf_005,Order,0.08,1,76.0
p_out_1119,inf_005,Order,0.08,1,52.0
p_out_1120,inf_005,Order,0.08,1,64.0
p_out_1121,inf_005,Order,0.08,1,144.0
p_out_1122,inf_005,Order,0.08,1,76.0
p_out_1123,inf_005,Order,0.08,1,52.0
p_out_1124,inf_005,Order,0.08,1,64.0
p_out_1125,inf_005,Order,0.08,1,64.0
p_out_1126,inf_005,Order,0.08,1,64.0
p_out_1127,inf_005,Order,0.08,1,76.0
p_out_1128,inf_005,Order,0.08,1,52.0
p_out_1129,inf_005,Order,0.08,1,144.0
p_out_1130,inf_005,Order,0.08,1,52.0
p_out_1131,inf_005,Order,0.08,1,52.0
p_out_1132,inf_005,Order,0.08,1,52.0
p_out_1133,inf_005,Order,0.08,1,76.0
p_out_1134,inf_005,Order,0.08,1,144.0
p_out_1135,inf_005,Order,0.08,1,144.0
p_out_1136,inf_005,Order,0.08,1,64.0
p_out_1137,inf_005,Order,0.08,1,52.0
p_out_1138,inf_005,Order,0.08,1,144.0
p_out_1139,inf_005,Order,0.08,1,76.0
p_out_1140,inf_005,Order,0.08,1,144.0
p_out_1141,inf_005,Order,0.08,1,52.0
p_out_1142,inf_005,Order,0.08,1,144.0
p_out_1143,inf_005,Order,0.08,1,64.0
p_out_1144,inf_005,Order,0.08,1,76.0
p_out_1145,inf_005,Order,0.08,1,76.0
p_out_1146,inf_005,Order,0.08,1,76.0
p_out_1147,inf_005,Order,0.08,1,144.0
p_out_1148,inf_005,Order,0.08,1,76.0
p_out_1149,inf_005,Order,0.08,1,52.0
p_out_1150,inf_005,Order,0.08,1,144.0
p_out_1151,inf_005,Order,0.08,1,76.0
p_out_1152,inf_005,Order,0.08,1,64.0
p_out_1153,inf_005,Order,0.08,1,76.0
p_out_1154,inf_005,Order,0.08,1,64.0
p_out_1155,inf_005,Order,0.08,1,76.0
